source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
310,0,RxNorm,Phytonadione,19044727,RxNorm,1970-01-01,2099-12-31,
260,0,RxNorm,Ondansetron,1000560,RxNorm,1970-01-01,2099-12-31,
130,0,RxNorm,Carbamazepine,740275,RxNorm,1970-01-01,2099-12-31,
421,0,RxNorm,Cefpodoxime Proxetil,1749008,RxNorm,1970-01-01,2099-12-31,
217,0,RxNorm,Ketorolac,1136980,RxNorm,1970-01-01,2099-12-31,
24,0,RxNorm,Niacin SR,1517824,RxNorm,1970-01-01,2099-12-31,
526,0,RxNorm,Pneumococcal Vac Polyvalent,45775996,RxNorm,1970-01-01,2099-12-31,
455,0,RxNorm,Ezetimibe,1526475,RxNorm,1970-01-01,2099-12-31,
311,0,RxNorm,Lidocaine 0.5%,989878,RxNorm,1970-01-01,2099-12-31,
261,0,RxNorm,Fosphenytoin,713192,RxNorm,1970-01-01,2099-12-31,
218,0,RxNorm,Dexamethasone,1518254,RxNorm,1970-01-01,2099-12-31,
422,0,RxNorm,Tacrolimus,950637,RxNorm,1970-01-01,2099-12-31,
312,0,RxNorm,Levofloxacin,1742253,RxNorm,1970-01-01,2099-12-31,
527,0,RxNorm,Atropine Sulfate,40243435,RxNorm,1970-01-01,2099-12-31,
25,0,RxNorm,TraZODone,703547,RxNorm,1970-01-01,2099-12-31,
292,0,RxNorm,Isosorbide Dinitrate,1383925,RxNorm,1970-01-01,2099-12-31,
131,0,RxNorm,Dexamethasone Ophthalmic Susp 0.1%,40028596,RxNorm,1970-01-01,2099-12-31,
262,0,RxNorm,Oxycodone SR (OxyconTIN),1124957,RxNorm,1970-01-01,2099-12-31,
164,0,RxNorm,Chlorothiazide,992590,RxNorm,1970-01-01,2099-12-31,
313,0,RxNorm,Glycopyrrolate,19081297,RxNorm,1970-01-01,2099-12-31,
423,0,RxNorm,Esomeprazole sodium,904453,RxNorm,1970-01-01,2099-12-31,
293,0,RxNorm,Phenytoin Infatab,740910,RxNorm,1970-01-01,2099-12-31,
26,0,RxNorm,traZODONE,703547,RxNorm,1970-01-01,2099-12-31,
263,0,RxNorm,Phenytoin,740910,RxNorm,1970-01-01,2099-12-31,
528,0,RxNorm,Lidocaine 1% (For PICC/Midline Insertions),19109977,RxNorm,1970-01-01,2099-12-31,
132,0,RxNorm,Miconazole Powder 2%,40063828,RxNorm,1970-01-01,2099-12-31,
165,0,RxNorm,LOPERamide,991876,RxNorm,1970-01-01,2099-12-31,
424,0,RxNorm,Linezolid,1736887,RxNorm,1970-01-01,2099-12-31,
314,0,RxNorm,Neostigmine,717136,RxNorm,1970-01-01,2099-12-31,
294,0,RxNorm,Benzonatate,1136601,RxNorm,1970-01-01,2099-12-31,
27,0,RxNorm,Senna,1511349,RxNorm,1970-01-01,2099-12-31,
166,0,RxNorm,rifAXIMin,1735947,RxNorm,1970-01-01,2099-12-31,
425,0,RxNorm,FoLIC Acid,19111620,RxNorm,1970-01-01,2099-12-31,
315,0,RxNorm,Ferric Gluconate,1399177,RxNorm,1970-01-01,2099-12-31,
264,0,RxNorm,Sulfamethoxazole-Trimethoprim,40081388,RxNorm,1970-01-01,2099-12-31,
565,0,RxNorm,Dextran 40 in NaCl,1592666,RxNorm,1970-01-01,2099-12-31,
28,0,RxNorm,Doxazosin,1363053,RxNorm,1970-01-01,2099-12-31,
426,0,RxNorm,Oseltamivir,1799139,RxNorm,1970-01-01,2099-12-31,
295,0,RxNorm,Phenazopyridine,933724,RxNorm,1970-01-01,2099-12-31,
133,0,RxNorm,Fluticasone-Salmeterol Diskus (250/50) ,40169282,RxNorm,1970-01-01,2099-12-31,
265,0,RxNorm,NexIUM,35606348,RxNorm,1970-01-01,2099-12-31,
316,0,RxNorm,Ibuprofen Suspension,40054148,RxNorm,1970-01-01,2099-12-31,
427,0,RxNorm,Famotidine (IV),953076,RxNorm,1970-01-01,2099-12-31,
167,0,RxNorm,Potassium Chloride Replacement (Critical Care and Oncology) ,19049105,RxNorm,1970-01-01,2099-12-31,
29,0,RxNorm,Donepezil,715997,RxNorm,1970-01-01,2099-12-31,
296,0,RxNorm,Perphenazine,733008,RxNorm,1970-01-01,2099-12-31,
566,0,RxNorm,HYDROmorphone Infusion – Comfort Care Guidelines,1126658,RxNorm,1970-01-01,2099-12-31,
317,0,RxNorm,Scopolamine Patch,965748,RxNorm,1970-01-01,2099-12-31,
168,0,RxNorm,Glucose Gel,40045804,RxNorm,1970-01-01,2099-12-31,
428,0,RxNorm,CefTRIAXone,1777806,RxNorm,1970-01-01,2099-12-31,
266,0,RxNorm,Fludrocortisone Acetate,37002455,RxNorm,1970-01-01,2099-12-31,
134,0,RxNorm,Lansoprazole Oral Disintegrating Tab,40140164,RxNorm,1970-01-01,2099-12-31,
318,0,RxNorm,PHENObarbital ,734275,RxNorm,1970-01-01,2099-12-31,
567,0,RxNorm,NORepinephrine,1321341,RxNorm,1970-01-01,2099-12-31,
30,0,RxNorm,OxyCODONE SR (OxyconTIN),1124957,RxNorm,1970-01-01,2099-12-31,
169,0,RxNorm,Dextrose 50%,19076324,RxNorm,1970-01-01,2099-12-31,
429,0,RxNorm,Verapamil SR,1307863,RxNorm,1970-01-01,2099-12-31,
319,0,RxNorm,Epoetin Alfa,1301125,RxNorm,1970-01-01,2099-12-31,
568,0,RxNorm,DOPamine,1337860,RxNorm,1970-01-01,2099-12-31,
267,0,RxNorm,Lidocaine 5% Patch,42629129,RxNorm,1970-01-01,2099-12-31,
297,0,RxNorm,Dexamethasone Ophthalmic Soln 0.1%,40028592,RxNorm,1970-01-01,2099-12-31,
135,0,RxNorm,BuPROPion,750982,RxNorm,1970-01-01,2099-12-31,
31,0,RxNorm,OLANZapine,785788,RxNorm,1970-01-01,2099-12-31,
170,0,RxNorm,Magnesium Sulfate,19093848,RxNorm,1970-01-01,2099-12-31,
430,0,RxNorm,Filgrastim,1304850,RxNorm,1970-01-01,2099-12-31,
569,0,RxNorm,DOBUTamine,1337720,RxNorm,1970-01-01,2099-12-31,
268,0,RxNorm,Tamoxifen Citrate,1436678,RxNorm,1970-01-01,2099-12-31,
32,0,RxNorm,Lorazepam,791967,RxNorm,1970-01-01,2099-12-31,
298,0,RxNorm,Calcium Acetate,951469,RxNorm,1970-01-01,2099-12-31,
136,0,RxNorm,Acetaminophen IV,1125315,RxNorm,1970-01-01,2099-12-31,
320,0,RxNorm,Acetaminophen-Caff-Butalbital,40004013,RxNorm,1970-01-01,2099-12-31,
431,0,RxNorm,Ambisome,40175780,RxNorm,1970-01-01,2099-12-31,
570,0,RxNorm,Clevidipine,19089969,RxNorm,1970-01-01,2099-12-31,
171,0,RxNorm,Potassium Phosphate,19027362,RxNorm,1970-01-01,2099-12-31,
299,0,RxNorm,Indomethacin,1178663,RxNorm,1970-01-01,2099-12-31,
33,0,RxNorm,Gabapentin,797399,RxNorm,1970-01-01,2099-12-31,
269,0,RxNorm,RISperidone,735979,RxNorm,1970-01-01,2099-12-31,
300,0,RxNorm,Aspirin,1112807,RxNorm,1970-01-01,2099-12-31,
321,0,RxNorm,Azithromycin,1734104,RxNorm,1970-01-01,2099-12-31,
432,0,RxNorm,OSELTAMivir,1799139,RxNorm,1970-01-01,2099-12-31,
571,0,RxNorm,Acetylcysteine (IV),1139042,RxNorm,1970-01-01,2099-12-31,
172,0,RxNorm,Sodium Phosphate,939871,RxNorm,1970-01-01,2099-12-31,
270,0,RxNorm,Ramelteon,781182,RxNorm,1970-01-01,2099-12-31,
137,0,RxNorm,LeVETiracetam Oral Solution,40052545,RxNorm,1970-01-01,2099-12-31,
301,0,RxNorm,sevelamer CARBONATE,19127951,RxNorm,1970-01-01,2099-12-31,
433,0,RxNorm,Filgrastim-sndz,1301857,RxNorm,1970-01-01,2099-12-31,
34,0,RxNorm,Sodium Fluoride 1.1% (Dental Gel),19084701,RxNorm,1970-01-01,2099-12-31,
271,0,RxNorm,Prazosin,1350489,RxNorm,1970-01-01,2099-12-31,
572,0,RxNorm,Ropivacaine 0.2%,1136487,RxNorm,1970-01-01,2099-12-31,
138,0,RxNorm,Potassium Chloride (Powder),40076078,RxNorm,1970-01-01,2099-12-31,
434,0,RxNorm,Daptomycin,1786617,RxNorm,1970-01-01,2099-12-31,
322,0,RxNorm,Sodium Polystyrene Sulfonate,19078126,RxNorm,1970-01-01,2099-12-31,
173,0,RxNorm,Heparin (CRRT Machine Priming),1367571,RxNorm,1970-01-01,2099-12-31,
139,0,RxNorm,Hydroxyurea,1377141,RxNorm,1970-01-01,2099-12-31,
272,0,RxNorm,Losartan Potassium,40185275,RxNorm,1970-01-01,2099-12-31,
302,0,RxNorm,Isosorbide Mononitrate,1383867,RxNorm,1970-01-01,2099-12-31,
35,0,RxNorm,Albuterol Inhaler,1356108,RxNorm,1970-01-01,2099-12-31,
435,0,RxNorm,Fentanyl Patch,1154029,RxNorm,1970-01-01,2099-12-31,
573,0,RxNorm,Golytely,19130941,RxNorm,1970-01-01,2099-12-31,
174,0,RxNorm,Nitroglycerin SL,1361711,RxNorm,1970-01-01,2099-12-31,
303,0,RxNorm,Warfarin,1310149,RxNorm,1970-01-01,2099-12-31,
574,0,RxNorm,EPINEPHrine,1343916,RxNorm,1970-01-01,2099-12-31,
273,0,RxNorm,RisperiDONE,735979,RxNorm,1970-01-01,2099-12-31,
36,0,RxNorm,Docusate Sodium,42706627,RxNorm,1970-01-01,2099-12-31,
140,0,RxNorm,Cyclobenzaprine,778711,RxNorm,1970-01-01,2099-12-31,
304,0,RxNorm,Midazolam,708298,RxNorm,1970-01-01,2099-12-31,
575,0,RxNorm,Glycerin Supps,961145,RxNorm,1970-01-01,2099-12-31,
323,0,RxNorm,Morphine Sulfate (Oral Solution) 2 mg/mL,40169944,RxNorm,1970-01-01,2099-12-31,
436,0,RxNorm,Clonidine Patch 0.2 mg/24 hr,40163939,RxNorm,1970-01-01,2099-12-31,
141,0,RxNorm,Propranolol,1353766,RxNorm,1970-01-01,2099-12-31,
274,0,RxNorm,TraMADOL (Ultram),1103314,RxNorm,1970-01-01,2099-12-31,
1,0,RxNorm,Lidocaine Jelly 2% (Urojet),35602800,RxNorm,1970-01-01,2099-12-31,
305,0,RxNorm,Protamine Sulfate,36249934,RxNorm,1970-01-01,2099-12-31,
142,0,RxNorm,Ascorbic Acid,19011773,RxNorm,1970-01-01,2099-12-31,
275,0,RxNorm,Methocarbamol,704943,RxNorm,1970-01-01,2099-12-31,
175,0,RxNorm,Potassium Chloride Replacement (Critical Care and Oncology),19049105,RxNorm,1970-01-01,2099-12-31,
576,0,RxNorm,Miconazole Nitrate Vag Cream 2%,40223953,RxNorm,1970-01-01,2099-12-31,
2,0,RxNorm,Albumin 5% (25g / 500mL),42903893,RxNorm,1970-01-01,2099-12-31,
324,0,RxNorm,Insulin Glargine  (CVICU Protocol),1502905,RxNorm,1970-01-01,2099-12-31,
437,0,RxNorm,Clonidine Patch 0.3 mg/24 hr,40163939,RxNorm,1970-01-01,2099-12-31,
306,0,RxNorm,Fentanyl Citrate,1154029,RxNorm,1970-01-01,2099-12-31,
143,0,RxNorm,Clotrimazole Cream,40026931,RxNorm,1970-01-01,2099-12-31,
577,0,RxNorm,Glucagon,1560278,RxNorm,1970-01-01,2099-12-31,
276,0,RxNorm,Vancomycin Enema,1707687,RxNorm,1970-01-01,2099-12-31,
3,0,RxNorm,Polyethylene Glycol,948515,RxNorm,1970-01-01,2099-12-31,
176,0,RxNorm,Artificial Tear Ointment,40026671,RxNorm,1970-01-01,2099-12-31,
401,0,RxNorm,Prochlorperazine,752061,RxNorm,1970-01-01,2099-12-31,
277,0,RxNorm,nitroglycerin,1361711,RxNorm,1970-01-01,2099-12-31,
578,0,RxNorm,PHENYLEPHrine,1135766,RxNorm,1970-01-01,2099-12-31,
325,0,RxNorm,Oxycodone-Acetaminophen (5mg-325mg),40002751,RxNorm,1970-01-01,2099-12-31,
144,0,RxNorm,Sulfameth/Trimethoprim SS,40101830,RxNorm,1970-01-01,2099-12-31,
4,0,RxNorm,MoviPrep,794078,RxNorm,1970-01-01,2099-12-31,
307,0,RxNorm,Oxycodone-Acetaminophen,40002751,RxNorm,1970-01-01,2099-12-31,
177,0,RxNorm,Heparin Flush (10 units/ml),1367697,RxNorm,1970-01-01,2099-12-31,
278,0,RxNorm,Capsaicin 0.025%,1718244,RxNorm,1970-01-01,2099-12-31,
579,0,RxNorm,Norepinephrine,1321341,RxNorm,1970-01-01,2099-12-31,
326,0,RxNorm,Morphine Sulfate IR,40169889,RxNorm,1970-01-01,2099-12-31,
402,0,RxNorm,Hepatitis B Vaccine,528323,RxNorm,1970-01-01,2099-12-31,
5,0,RxNorm,Lidocaine Jelly 2% (Glydo),45776698,RxNorm,1970-01-01,2099-12-31,
145,0,RxNorm,Oxymetazoline,925636,RxNorm,1970-01-01,2099-12-31,
308,0,RxNorm,HydrOXYzine,777221,RxNorm,1970-01-01,2099-12-31,
178,0,RxNorm,Sodium Chloride 0.9%  Flush,967823,RxNorm,1970-01-01,2099-12-31,
327,0,RxNorm,CeftriaXONE,1777806,RxNorm,1970-01-01,2099-12-31,
109,0,RxNorm,Torsemide,942350,RxNorm,1970-01-01,2099-12-31,
6,0,RxNorm,Vancomycin,1707687,RxNorm,1970-01-01,2099-12-31,
279,0,RxNorm,Chlorpheniramine Maleate,40233648,RxNorm,1970-01-01,2099-12-31,
580,0,RxNorm,Nitroprusside Sodium,19020994,RxNorm,1970-01-01,2099-12-31,
237,0,RxNorm,Ibuprofen,1177480,RxNorm,1970-01-01,2099-12-31,
403,0,RxNorm,Heparin (Hemodialysis),1367571,RxNorm,1970-01-01,2099-12-31,
179,0,RxNorm,Calcium Gluconate,19037038,RxNorm,1970-01-01,2099-12-31,
309,0,RxNorm,Epinephrine 1:1000,19076899,RxNorm,1970-01-01,2099-12-31,
110,0,RxNorm,Lisinopril,1308216,RxNorm,1970-01-01,2099-12-31,
7,0,RxNorm,Albumin 5%,42903893,RxNorm,1970-01-01,2099-12-31,
581,0,RxNorm,Phenylephrine,1135766,RxNorm,1970-01-01,2099-12-31,
404,0,RxNorm,OxycoDONE Liquid,1124957,RxNorm,1970-01-01,2099-12-31,
219,0,RxNorm,Meropenem,1709170,RxNorm,1970-01-01,2099-12-31,
180,0,RxNorm,Milk of Magnesia,19107061,RxNorm,1970-01-01,2099-12-31,
280,0,RxNorm,Nystatin Oral Suspension,40068148,RxNorm,1970-01-01,2099-12-31,
405,0,RxNorm,Decitabine,19024728,RxNorm,1970-01-01,2099-12-31,
8,0,RxNorm,Albumin 5% (12.5g / 250mL),42903893,RxNorm,1970-01-01,2099-12-31,
111,0,RxNorm,MetFORMIN XR (Glucophage XR),40063356,RxNorm,1970-01-01,2099-12-31,
238,0,RxNorm,Ipratropium-Albuterol Inhalation Spray,37499261,RxNorm,1970-01-01,2099-12-31,
181,0,RxNorm,Lidocaine 1%,989878,RxNorm,1970-01-01,2099-12-31,
582,0,RxNorm,Morphine Infusion – Comfort Care Guidelines,1110410,RxNorm,1970-01-01,2099-12-31,
220,0,RxNorm,Ipratropium-Albuterol Neb,1356123,RxNorm,1970-01-01,2099-12-31,
9,0,RxNorm,Naproxen,1115008,RxNorm,1970-01-01,2099-12-31,
406,0,RxNorm,Fosaprepitant,35605594,RxNorm,1970-01-01,2099-12-31,
239,0,RxNorm,CefTAZidime,1776684,RxNorm,1970-01-01,2099-12-31,
146,0,RxNorm,Atenolol,1314002,RxNorm,1970-01-01,2099-12-31,
112,0,RxNorm,Pseudoephedrine,1154332,RxNorm,1970-01-01,2099-12-31,
281,0,RxNorm,Maalox/Diphenhydramine/Lidocaine,40031849,RxNorm,1970-01-01,2099-12-31,
10,0,RxNorm,Cyanocobalamin,19075953,RxNorm,1970-01-01,2099-12-31,
221,0,RxNorm,Ampicillin-Sulbactam,46275615,RxNorm,1970-01-01,2099-12-31,
240,0,RxNorm,CefazoLIN,1771162,RxNorm,1970-01-01,2099-12-31,
407,0,RxNorm,Fludarabine Phosphate,19133314,RxNorm,1970-01-01,2099-12-31,
147,0,RxNorm,GlyBURIDE,1559684,RxNorm,1970-01-01,2099-12-31,
113,0,RxNorm,Dronabinol,1037005,RxNorm,1970-01-01,2099-12-31,
282,0,RxNorm,Erythromycin 0.5% Ophth Oint,19076953,RxNorm,1970-01-01,2099-12-31,
241,0,RxNorm,Amoxicillin,1713332,RxNorm,1970-01-01,2099-12-31,
222,0,RxNorm,vancomycin,1707687,RxNorm,1970-01-01,2099-12-31,
11,0,RxNorm,Famotidine,953076,RxNorm,1970-01-01,2099-12-31,
148,0,RxNorm,Colchicine,1101554,RxNorm,1970-01-01,2099-12-31,
114,0,RxNorm,Enalapril Maleate,40165755,RxNorm,1970-01-01,2099-12-31,
408,0,RxNorm,Cisatracurium Besylate,40173643,RxNorm,1970-01-01,2099-12-31,
242,0,RxNorm,MetroNIDAZOLE,1707164,RxNorm,1970-01-01,2099-12-31,
223,0,RxNorm,Acetaminophen (Liquid),1125315,RxNorm,1970-01-01,2099-12-31,
283,0,RxNorm,Caphosol,43013180,RxNorm,1970-01-01,2099-12-31,
12,0,RxNorm,Potassium Chloride,19049105,RxNorm,1970-01-01,2099-12-31,
149,0,RxNorm,Sodium Chloride Nasal,40080077,RxNorm,1970-01-01,2099-12-31,
409,0,RxNorm,IDArubicin,19078097,RxNorm,1970-01-01,2099-12-31,
243,0,RxNorm,Captopril,1340128,RxNorm,1970-01-01,2099-12-31,
224,0,RxNorm,Hydrocortisone Na Succ.,975125,RxNorm,1970-01-01,2099-12-31,
410,0,RxNorm,Doxercalciferol,1512446,RxNorm,1970-01-01,2099-12-31,
13,0,RxNorm,Magnesium Citrate,967861,RxNorm,1970-01-01,2099-12-31,
583,0,RxNorm,"Alteplase 1mg/2mL ( Clearance ie. PICC, midline, tunneled access line, PA )",40220964,RxNorm,1970-01-01,2099-12-31,
115,0,RxNorm,Clobetasol Propionate 0.05% Ointment,40164505,RxNorm,1970-01-01,2099-12-31,
411,0,RxNorm,Digox,1326303,RxNorm,1970-01-01,2099-12-31,
244,0,RxNorm,MetRONIDAZOLE (FLagyl),40062625,RxNorm,1970-01-01,2099-12-31,
284,0,RxNorm,PrednisoLONE Acetate 1% Ophth. Susp.,43526395,RxNorm,1970-01-01,2099-12-31,
150,0,RxNorm,Multivitamins W/minerals,19008339,RxNorm,1970-01-01,2099-12-31,
225,0,RxNorm,Piperacillin-Tazobactam,46275426,RxNorm,1970-01-01,2099-12-31,
14,0,RxNorm,Amitriptyline,710062,RxNorm,1970-01-01,2099-12-31,
245,0,RxNorm,CeFAZolin,1771162,RxNorm,1970-01-01,2099-12-31,
412,0,RxNorm,Prasugrel,40163718,RxNorm,1970-01-01,2099-12-31,
285,0,RxNorm,moxifloxacin,1716903,RxNorm,1970-01-01,2099-12-31,
547,0,RxNorm,Hydrocodone-Acetaminophen,40002706,RxNorm,1970-01-01,2099-12-31,
226,0,RxNorm,Metoclopramide,906780,RxNorm,1970-01-01,2099-12-31,
151,0,RxNorm,Enoxaparin Sodium,40160947,RxNorm,1970-01-01,2099-12-31,
116,0,RxNorm,Triamcinolone Acetonide 0.1% Ointment,40233964,RxNorm,1970-01-01,2099-12-31,
286,0,RxNorm,Pravastatin,1551860,RxNorm,1970-01-01,2099-12-31,
15,0,RxNorm,Latanoprost 0.005% Ophth. Soln.,19080125,RxNorm,1970-01-01,2099-12-31,
246,0,RxNorm,Phenytoin Sodium (IV),40163207,RxNorm,1970-01-01,2099-12-31,
227,0,RxNorm,Erythromycin,1746940,RxNorm,1970-01-01,2099-12-31,
152,0,RxNorm,Ferrous Sulfate,1396131,RxNorm,1970-01-01,2099-12-31,
413,0,RxNorm,Pancrelipase 5000,990340,RxNorm,1970-01-01,2099-12-31,
117,0,RxNorm,Fexofenadine,1153428,RxNorm,1970-01-01,2099-12-31,
16,0,RxNorm,Tamsulosin,924566,RxNorm,1970-01-01,2099-12-31,
287,0,RxNorm,Rosuvastatin Calcium,40165244,RxNorm,1970-01-01,2099-12-31,
548,0,RxNorm,Guaifenesin-Dextromethorphan,40036170,RxNorm,1970-01-01,2099-12-31,
247,0,RxNorm,Phenytoin (Suspension),40075267,RxNorm,1970-01-01,2099-12-31,
228,0,RxNorm,HydrALAZINE,1373928,RxNorm,1970-01-01,2099-12-31,
414,0,RxNorm,Clarithromycin,1750500,RxNorm,1970-01-01,2099-12-31,
288,0,RxNorm,Thiamine,19137312,RxNorm,1970-01-01,2099-12-31,
118,0,RxNorm,Dabigatran Etexilate,40228152,RxNorm,1970-01-01,2099-12-31,
248,0,RxNorm,CefePIME,1748975,RxNorm,1970-01-01,2099-12-31,
153,0,RxNorm,BuPROPion (Sustained Release),40015484,RxNorm,1970-01-01,2099-12-31,
549,0,RxNorm,Xopenex Neb,1192220,RxNorm,1970-01-01,2099-12-31,
17,0,RxNorm,Atorvastatin,1545958,RxNorm,1970-01-01,2099-12-31,
229,0,RxNorm,Acetylcysteine 20%,19108542,RxNorm,1970-01-01,2099-12-31,
415,0,RxNorm,Doxycycline Hyclate,46234522,RxNorm,1970-01-01,2099-12-31,
550,0,RxNorm,Guaifenesin,1163944,RxNorm,1970-01-01,2099-12-31,
249,0,RxNorm,Gentamicin,45892419,RxNorm,1970-01-01,2099-12-31,
119,0,RxNorm,Hydrocortisone ,975125,RxNorm,1970-01-01,2099-12-31,
154,0,RxNorm,irbesartan,1347384,RxNorm,1970-01-01,2099-12-31,
18,0,RxNorm,Mirtazapine,725131,RxNorm,1970-01-01,2099-12-31,
416,0,RxNorm,Guaifenesin ER,1163944,RxNorm,1970-01-01,2099-12-31,
230,0,RxNorm,AcetaZOLamide,929435,RxNorm,1970-01-01,2099-12-31,
289,0,RxNorm,Dorzolamide 2% Ophth. Soln.,19076734,RxNorm,1970-01-01,2099-12-31,
250,0,RxNorm,Clindamycin,997881,RxNorm,1970-01-01,2099-12-31,
120,0,RxNorm,Amantadine,19087090,RxNorm,1970-01-01,2099-12-31,
417,0,RxNorm,Dofetilide,1362979,RxNorm,1970-01-01,2099-12-31,
155,0,RxNorm,Artificial Tears,902551,RxNorm,1970-01-01,2099-12-31,
290,0,RxNorm,Glutamine,19060985,RxNorm,1970-01-01,2099-12-31,
551,0,RxNorm,Guaifenesin-CODEINE Phosphate,40221590,RxNorm,1970-01-01,2099-12-31,
121,0,RxNorm,Vitamin D,19009405,RxNorm,1970-01-01,2099-12-31,
231,0,RxNorm,Enalaprilat,1342001,RxNorm,1970-01-01,2099-12-31,
251,0,RxNorm,Morphine SR (MS Contin),1110410,RxNorm,1970-01-01,2099-12-31,
418,0,RxNorm,Nitrofurantoin Monohyd (MacroBID),46234345,RxNorm,1970-01-01,2099-12-31,
291,0,RxNorm,Pregabalin,734354,RxNorm,1970-01-01,2099-12-31,
232,0,RxNorm,Mannitol,994058,RxNorm,1970-01-01,2099-12-31,
122,0,RxNorm,ALPRAZolam,781039,RxNorm,1970-01-01,2099-12-31,
552,0,RxNorm,Promethazine,1153013,RxNorm,1970-01-01,2099-12-31,
233,0,RxNorm,Nystatin,922570,RxNorm,1970-01-01,2099-12-31,
252,0,RxNorm,MethylPREDNISolone Sodium Succ,1506270,RxNorm,1970-01-01,2099-12-31,
156,0,RxNorm,Fluticasone Propionate NASAL,40171044,RxNorm,1970-01-01,2099-12-31,
123,0,RxNorm,Albuterol 0.083% Neb Soln,19123989,RxNorm,1970-01-01,2099-12-31,
157,0,RxNorm,CloNIDine,1398937,RxNorm,1970-01-01,2099-12-31,
234,0,RxNorm,Nitroglycerin Ointment  2%,40071543,RxNorm,1970-01-01,2099-12-31,
253,0,RxNorm,quiniDINE Gluconate E.R.,19095421,RxNorm,1970-01-01,2099-12-31,
553,0,RxNorm,Dextromethorphan-Guaifenesin (Sugar Free),40036170,RxNorm,1970-01-01,2099-12-31,
158,0,RxNorm,Sucralfate,1036228,RxNorm,1970-01-01,2099-12-31,
124,0,RxNorm,Clobetasol Propionate 0.05% Cream,40164516,RxNorm,1970-01-01,2099-12-31,
254,0,RxNorm,Ciprofloxacin,1797513,RxNorm,1970-01-01,2099-12-31,
235,0,RxNorm,Gentamicin 0.3% Ophth. Soln,19030227,RxNorm,1970-01-01,2099-12-31,
125,0,RxNorm,Ramipril,1334456,RxNorm,1970-01-01,2099-12-31,
236,0,RxNorm,Valproic Acid,40237988,RxNorm,1970-01-01,2099-12-31,
554,0,RxNorm,Hydrocodone-Acetaminophen (5mg-325mg),40002706,RxNorm,1970-01-01,2099-12-31,
126,0,RxNorm,LORazepam,791967,RxNorm,1970-01-01,2099-12-31,
159,0,RxNorm,Nystatin-Triamcinolone Cream,40067735,RxNorm,1970-01-01,2099-12-31,
555,0,RxNorm,Quetiapine Fumarate,766814,RxNorm,1970-01-01,2099-12-31,
160,0,RxNorm,Hydrocerin,1174888,RxNorm,1970-01-01,2099-12-31,
161,0,RxNorm,Acyclovir,1703687,RxNorm,1970-01-01,2099-12-31,
556,0,RxNorm,Hyoscyamine,923672,RxNorm,1970-01-01,2099-12-31,
557,0,RxNorm,Maalox/Lidocaine,989878,RxNorm,1970-01-01,2099-12-31,
162,0,RxNorm,Ciprofloxacin HCl,1797513,RxNorm,1970-01-01,2099-12-31,
558,0,RxNorm,Lidocaine Viscous 2%,989878,RxNorm,1970-01-01,2099-12-31,
163,0,RxNorm,Sacubitril-Valsartan (24mg-26mg),46275724,RxNorm,1970-01-01,2099-12-31,
559,0,RxNorm,Sodium Chloride 3% Inhalation Soln,19127005,RxNorm,1970-01-01,2099-12-31,
560,0,RxNorm,NiCARdipine,1318137,RxNorm,1970-01-01,2099-12-31,
561,0,RxNorm,Vasopressin,1507835,RxNorm,1970-01-01,2099-12-31,
562,0,RxNorm,Nitroglycerin,1361711,RxNorm,1970-01-01,2099-12-31,
563,0,RxNorm,Dexmedetomidine,19061088,RxNorm,1970-01-01,2099-12-31,
564,0,RxNorm,Heparin (IABP),1367571,RxNorm,1970-01-01,2099-12-31,
