source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
522,0,med,Hydrocortisone Cream 2.5%,19021351,RxNorm,1970-01-01,2099-12-31,
425,0,med,Filgrastim,1304850,RxNorm,1970-01-01,2099-12-31,
312,0,med,Neostigmine,717136,RxNorm,1970-01-01,2099-12-31,
216,0,med,Dexamethasone,1518254,RxNorm,1970-01-01,2099-12-31,
268,0,med,Ramelteon,781182,RxNorm,1970-01-01,2099-12-31,
426,0,med,Ambisome,40175780,RxNorm,1970-01-01,2099-12-31,
445,0,med,Nicotine Patch,45884523,LOINC,1970-01-01,2099-12-31,
30,0,med,OxyCODONE SR (OxyconTIN),36309176,LOINC,1970-01-01,2099-12-31,
269,0,med,Prazosin,1350489,RxNorm,1970-01-01,2099-12-31,
427,0,med,OSELTAMivir,1799139,RxNorm,1970-01-01,2099-12-31,
163,0,med,Chlorothiazide,992590,RxNorm,1970-01-01,2099-12-31,
313,0,med,Ferric Gluconate,4023402,SNOMED,1970-01-01,2099-12-31,
133,0,med,Lansoprazole Oral Disintegrating Tab,40140164,RxNorm,1970-01-01,2099-12-31,
31,0,med,OLANZapine,785788,RxNorm,1970-01-01,2099-12-31,
428,0,med,Filgrastim-sndz,1301857,RxNorm,1970-01-01,2099-12-31,
446,0,med,Tiotropium Bromide,35197990,RxNorm Extension,1970-01-01,2099-12-31,
164,0,med,LOPERamide,991876,RxNorm,1970-01-01,2099-12-31,
32,0,med,Lorazepam,36309566,LOINC,1970-01-01,2099-12-31,
134,0,med,BuPROPion,750982,RxNorm,1970-01-01,2099-12-31,
270,0,med,Losartan Potassium,40185275,RxNorm,1970-01-01,2099-12-31,
165,0,med,rifAXIMin,1735947,RxNorm,1970-01-01,2099-12-31,
429,0,med,Daptomycin,1786617,RxNorm,1970-01-01,2099-12-31,
447,0,med,RiTONAvir,1748921,RxNorm,1970-01-01,2099-12-31,
314,0,med,Ibuprofen Suspension,40054148,RxNorm,1970-01-01,2099-12-31,
448,0,med,Ezetimibe,1526475,RxNorm,1970-01-01,2099-12-31,
33,0,med,Gabapentin,797399,RxNorm,1970-01-01,2099-12-31,
271,0,med,RisperiDONE,735979,RxNorm,1970-01-01,2099-12-31,
559,0,med,HYDROmorphone Infusion – Comfort Care Guidelines,36308603,LOINC,1970-01-01,2099-12-31,
430,0,med,Fentanyl Patch,35870209,RxNorm Extension,1970-01-01,2099-12-31,
135,0,med,Acetaminophen IV,45876821,LOINC,1970-01-01,2099-12-31,
449,0,med,Aspirin EC,36308940,LOINC,1970-01-01,2099-12-31,
272,0,med,TraMADOL (Ultram),36308169,LOINC,1970-01-01,2099-12-31,
315,0,med,Scopolamine Patch,35850060,RxNorm Extension,1970-01-01,2099-12-31,
560,0,med,NORepinephrine,1321341,RxNorm,1970-01-01,2099-12-31,
450,0,med,Citalopram,797617,RxNorm,1970-01-01,2099-12-31,
561,0,med,DOPamine,45881222,LOINC,1970-01-01,2099-12-31,
273,0,med,Methocarbamol,704943,RxNorm,1970-01-01,2099-12-31,
316,0,med,PHENObarbital,36308343,LOINC,1970-01-01,2099-12-31,
289,0,med,Pregabalin,734354,RxNorm,1970-01-01,2099-12-31,
34,0,med,Sodium Fluoride 1.1% (Dental Gel),19084701,RxNorm,1970-01-01,2099-12-31,
431,0,med,Clonidine Patch 0.2 mg/24 hr,40163939,RxNorm,1970-01-01,2099-12-31,
562,0,med,DOBUTamine,1337720,RxNorm,1970-01-01,2099-12-31,
317,0,med,Epoetin Alfa,45879392,LOINC,1970-01-01,2099-12-31,
274,0,med,Vancomycin Enema,1707687,RxNorm,1970-01-01,2099-12-31,
563,0,med,Clevidipine,19089969,RxNorm,1970-01-01,2099-12-31,
136,0,med,LeVETiracetam Oral Solution,40052545,RxNorm,1970-01-01,2099-12-31,
35,0,med,Albuterol Inhaler,1356108,RxNorm,1970-01-01,2099-12-31,
275,0,med,nitroglycerin,1361711,RxNorm,1970-01-01,2099-12-31,
290,0,med,Isosorbide Dinitrate,1383925,RxNorm,1970-01-01,2099-12-31,
318,0,med,Acetaminophen-Caff-Butalbital,40004013,RxNorm,1970-01-01,2099-12-31,
564,0,med,Acetylcysteine (IV),1139042,RxNorm,1970-01-01,2099-12-31,
432,0,med,Clonidine Patch 0.3 mg/24 hr,40163939,RxNorm,1970-01-01,2099-12-31,
276,0,med,Capsaicin 0.025%,1718244,RxNorm,1970-01-01,2099-12-31,
36,0,med,Docusate Sodium,42706627,RxNorm,1970-01-01,2099-12-31,
166,0,med,Potassium Chloride Replacement (Critical Care and Oncology),40076079,RxNorm,1970-01-01,2099-12-31,
291,0,med,Phenytoin Infatab,4301090,SNOMED,1970-01-01,2099-12-31,
319,0,med,Azithromycin,1734104,RxNorm,1970-01-01,2099-12-31,
137,0,med,Potassium Chloride (Powder),40076078,RxNorm,1970-01-01,2099-12-31,
167,0,med,Glucose Gel,40045804,RxNorm,1970-01-01,2099-12-31,
565,0,med,Ropivacaine 0.2%,40826341,RxNorm Extension,1970-01-01,2099-12-31,
292,0,med,Benzonatate,1136601,RxNorm,1970-01-01,2099-12-31,
397,0,med,Hepatitis B Vaccine,40213303,CVX,1970-01-01,2099-12-31,
138,0,med,Hydroxyurea,1377141,RxNorm,1970-01-01,2099-12-31,
566,0,med,Golytely,4309570,SNOMED,1970-01-01,2099-12-31,
1,0,med,Lidocaine Jelly 2% (Urojet),35602800,RxNorm,1970-01-01,2099-12-31,
168,0,med,Dextrose 50%,2615460,HCPCS,1970-01-01,2099-12-31,
567,0,med,EPINEPHrine,1343916,RxNorm,1970-01-01,2099-12-31,
139,0,med,Cyclobenzaprine,778711,RxNorm,1970-01-01,2099-12-31,
293,0,med,Phenazopyridine,933724,RxNorm,1970-01-01,2099-12-31,
277,0,med,Chlorpheniramine Maleate,40233648,RxNorm,1970-01-01,2099-12-31,
398,0,med,Heparin (Hemodialysis),4120120,SNOMED,1970-01-01,2099-12-31,
320,0,med,Sodium Polystyrene Sulfonate,19078126,RxNorm,1970-01-01,2099-12-31,
2,0,med,Albumin 5% (25g / 500mL),35820223,UK Biobank,1970-01-01,2099-12-31,
140,0,med,Propranolol,1353766,RxNorm,1970-01-01,2099-12-31,
169,0,med,Magnesium Sulfate,19093848,RxNorm,1970-01-01,2099-12-31,
568,0,med,Glycerin Supps,40046830,RxNorm,1970-01-01,2099-12-31,
294,0,med,Perphenazine,733008,RxNorm,1970-01-01,2099-12-31,
399,0,med,OxycoDONE Liquid,36309176,LOINC,1970-01-01,2099-12-31,
141,0,med,Ascorbic Acid,19011773,RxNorm,1970-01-01,2099-12-31,
3,0,med,Polyethylene Glycol,948515,RxNorm,1970-01-01,2099-12-31,
170,0,med,Potassium Phosphate,19027362,RxNorm,1970-01-01,2099-12-31,
400,0,med,Decitabine,19024728,RxNorm,1970-01-01,2099-12-31,
4,0,med,MoviPrep,35631150,SNOMED,1970-01-01,2099-12-31,
171,0,med,Sodium Phosphate,45956973,SNOMED,1970-01-01,2099-12-31,
142,0,med,Clotrimazole Cream,40026931,RxNorm,1970-01-01,2099-12-31,
401,0,med,Fosaprepitant,35605594,RxNorm,1970-01-01,2099-12-31,
278,0,med,Nystatin Oral Suspension,40068148,RxNorm,1970-01-01,2099-12-31,
569,0,med,Miconazole Nitrate Vag Cream 2%,40223953,RxNorm,1970-01-01,2099-12-31,
295,0,med,Dexamethasone Ophthalmic Soln 0.1%,40028592,RxNorm,1970-01-01,2099-12-31,
5,0,med,Lidocaine Jelly 2% (Glydo),45776698,RxNorm,1970-01-01,2099-12-31,
570,0,med,Glucagon,1560278,RxNorm,1970-01-01,2099-12-31,
143,0,med,Sulfameth/Trimethoprim SS,40101830,RxNorm,1970-01-01,2099-12-31,
6,0,med,Vancomycin,1707687,RxNorm,1970-01-01,2099-12-31,
571,0,med,PHENYLEPHrine,1135766,RxNorm,1970-01-01,2099-12-31,
321,0,med,Morphine Sulfate (Oral Solution) 2 mg/mL,40169944,RxNorm,1970-01-01,2099-12-31,
296,0,med,Calcium Acetate,4304166,SNOMED,1970-01-01,2099-12-31,
402,0,med,Fludarabine Phosphate,722907,APC,1970-01-01,2099-12-31,
7,0,med,Albumin 5%,4199139,SNOMED,1970-01-01,2099-12-31,
279,0,med,Maalox/Diphenhydramine/Lidocaine,40031849,RxNorm,1970-01-01,2099-12-31,
144,0,med,Oxymetazoline,925636,RxNorm,1970-01-01,2099-12-31,
172,0,med,Heparin (CRRT Machine Priming),1989465,LOINC,1970-01-01,2099-12-31,
572,0,med,Norepinephrine,1321341,RxNorm,1970-01-01,2099-12-31,
297,0,med,Indomethacin,1178663,RxNorm,1970-01-01,2099-12-31,
109,0,med,Lisinopril,1308216,RxNorm,1970-01-01,2099-12-31,
298,0,med,Aspirin,36308940,LOINC,1970-01-01,2099-12-31,
8,0,med,Albumin 5% (12.5g / 250mL),35605932,RxNorm,1970-01-01,2099-12-31,
403,0,med,Cisatracurium Besylate,40173643,RxNorm,1970-01-01,2099-12-31,
173,0,med,Nitroglycerin SL,1361711,RxNorm,1970-01-01,2099-12-31,
280,0,med,Erythromycin 0.5% Ophth Oint,19076953,RxNorm,1970-01-01,2099-12-31,
9,0,med,Naproxen,1115008,RxNorm,1970-01-01,2099-12-31,
404,0,med,IDArubicin,19078097,RxNorm,1970-01-01,2099-12-31,
322,0,med,Insulin Glargine  (CVICU Protocol),1502905,RxNorm,1970-01-01,2099-12-31,
573,0,med,Nitroprusside Sodium,19020994,RxNorm,1970-01-01,2099-12-31,
281,0,med,Caphosol,4269497,SNOMED,1970-01-01,2099-12-31,
110,0,med,MetFORMIN XR (Glucophage XR),42943015,RxNorm Extension,1970-01-01,2099-12-31,
10,0,med,Cyanocobalamin,19075953,RxNorm,1970-01-01,2099-12-31,
299,0,med,sevelamer CARBONATE,19127951,RxNorm,1970-01-01,2099-12-31,
405,0,med,Doxercalciferol,1512446,RxNorm,1970-01-01,2099-12-31,
574,0,med,Phenylephrine,1135766,RxNorm,1970-01-01,2099-12-31,
406,0,med,Digox,1326303,RxNorm,1970-01-01,2099-12-31,
111,0,med,Pseudoephedrine,1154332,RxNorm,1970-01-01,2099-12-31,
11,0,med,Famotidine,953076,RxNorm,1970-01-01,2099-12-31,
174,0,med,Artificial Tear Ointment,45273550,NDC,1970-01-01,2099-12-31,
407,0,med,Prasugrel,36308601,LOINC,1970-01-01,2099-12-31,
323,0,med,Oxycodone-Acetaminophen (5mg-325mg),44094258,RxNorm Extension,1970-01-01,2099-12-31,
112,0,med,Dronabinol,1037005,RxNorm,1970-01-01,2099-12-31,
300,0,med,Isosorbide Mononitrate,1383867,RxNorm,1970-01-01,2099-12-31,
12,0,med,Potassium Chloride,19049105,RxNorm,1970-01-01,2099-12-31,
408,0,med,Pancrelipase 5000,44117281,RxNorm Extension,1970-01-01,2099-12-31,
301,0,med,Warfarin,36309585,LOINC,1970-01-01,2099-12-31,
175,0,med,Heparin Flush (10 units/ml),35928656,NAACCR,1970-01-01,2099-12-31,
282,0,med,PrednisoLONE Acetate 1% Ophth. Susp.,43526395,RxNorm,1970-01-01,2099-12-31,
302,0,med,Midazolam,708298,RxNorm,1970-01-01,2099-12-31,
324,0,med,Morphine Sulfate IR,40169889,RxNorm,1970-01-01,2099-12-31,
409,0,med,Clarithromycin,1750500,RxNorm,1970-01-01,2099-12-31,
113,0,med,Enalapril Maleate,40165755,RxNorm,1970-01-01,2099-12-31,
283,0,med,moxifloxacin,1716903,RxNorm,1970-01-01,2099-12-31,
13,0,med,Magnesium Citrate,4299873,SNOMED,1970-01-01,2099-12-31,
235,0,med,Ibuprofen,45882610,LOINC,1970-01-01,2099-12-31,
575,0,med,Morphine Infusion – Comfort Care Guidelines,4046554,SNOMED,1970-01-01,2099-12-31,
176,0,med,Sodium Chloride 0.9%  Flush,21236917,dm+d,1970-01-01,2099-12-31,
284,0,med,Pravastatin,1551860,RxNorm,1970-01-01,2099-12-31,
14,0,med,Amitriptyline,710062,RxNorm,1970-01-01,2099-12-31,
410,0,med,Doxycycline Hyclate,46234522,RxNorm,1970-01-01,2099-12-31,
303,0,med,Protamine Sulfate,4215958,SNOMED,1970-01-01,2099-12-31,
177,0,med,Calcium Gluconate,19037038,RxNorm,1970-01-01,2099-12-31,
411,0,med,Guaifenesin ER,1163944,RxNorm,1970-01-01,2099-12-31,
285,0,med,Rosuvastatin Calcium,40165244,RxNorm,1970-01-01,2099-12-31,
304,0,med,Fentanyl Citrate,42971807,RxNorm Extension,1970-01-01,2099-12-31,
412,0,med,Dofetilide,1362979,RxNorm,1970-01-01,2099-12-31,
15,0,med,Latanoprost 0.005% Ophth. Soln.,19080125,RxNorm,1970-01-01,2099-12-31,
114,0,med,Clobetasol Propionate 0.05% Ointment,40164505,RxNorm,1970-01-01,2099-12-31,
236,0,med,Ipratropium-Albuterol Inhalation Spray,37499261,RxNorm,1970-01-01,2099-12-31,
178,0,med,Milk of Magnesia,19107061,RxNorm,1970-01-01,2099-12-31,
286,0,med,Thiamine,19137312,RxNorm,1970-01-01,2099-12-31,
16,0,med,Tamsulosin,924566,RxNorm,1970-01-01,2099-12-31,
237,0,med,CefTAZidime,1776684,RxNorm,1970-01-01,2099-12-31,
179,0,med,Lidocaine 1%,989878,RxNorm,1970-01-01,2099-12-31,
305,0,med,Oxycodone-Acetaminophen,44096652,RxNorm Extension,1970-01-01,2099-12-31,
238,0,med,CefazoLIN,1771162,RxNorm,1970-01-01,2099-12-31,
17,0,med,Atorvastatin,1545958,RxNorm,1970-01-01,2099-12-31,
306,0,med,HydrOXYzine,777221,RxNorm,1970-01-01,2099-12-31,
287,0,med,Dorzolamide 2% Ophth. Soln.,19076734,RxNorm,1970-01-01,2099-12-31,
413,0,med,Nitrofurantoin Monohyd (MacroBID),46234345,RxNorm,1970-01-01,2099-12-31,
239,0,med,Amoxicillin,1713332,RxNorm,1970-01-01,2099-12-31,
576,0,med,"Alteplase 1mg/2mL ( Clearance ie. PICC, midline, tunneled access line, PA )",1035097,LOINC,1970-01-01,2099-12-31,
18,0,med,Mirtazapine,725131,RxNorm,1970-01-01,2099-12-31,
217,0,med,Meropenem,1709170,RxNorm,1970-01-01,2099-12-31,
288,0,med,Glutamine,19060985,RxNorm,1970-01-01,2099-12-31,
145,0,med,Atenolol,1314002,RxNorm,1970-01-01,2099-12-31,
115,0,med,Triamcinolone Acetonide 0.1% Ointment,40233964,RxNorm,1970-01-01,2099-12-31,
240,0,med,MetroNIDAZOLE,1707164,RxNorm,1970-01-01,2099-12-31,
146,0,med,GlyBURIDE,1559684,RxNorm,1970-01-01,2099-12-31,
241,0,med,Captopril,1340128,RxNorm,1970-01-01,2099-12-31,
116,0,med,Fexofenadine,1153428,RxNorm,1970-01-01,2099-12-31,
147,0,med,Colchicine,4305902,SNOMED,1970-01-01,2099-12-31,
541,0,med,Guaifenesin-Dextromethorphan,40036170,RxNorm,1970-01-01,2099-12-31,
180,0,med,Potassium Phosphate Replacement (Oncology),19027362,RxNorm,1970-01-01,2099-12-31,
218,0,med,Ipratropium-Albuterol Neb,44186991,RxNorm Extension,1970-01-01,2099-12-31,
414,0,med,Salmeterol Xinafoate Diskus (50 mcg),40166802,RxNorm,1970-01-01,2099-12-31,
542,0,med,Xopenex Neb,4282765,SNOMED,1970-01-01,2099-12-31,
242,0,med,MetRONIDAZOLE (FLagyl),40062625,RxNorm,1970-01-01,2099-12-31,
117,0,med,Dabigatran Etexilate,40228152,RxNorm,1970-01-01,2099-12-31,
543,0,med,Guaifenesin,1163944,RxNorm,1970-01-01,2099-12-31,
243,0,med,CeFAZolin,1771162,RxNorm,1970-01-01,2099-12-31,
219,0,med,Ampicillin-Sulbactam,590408,RxNorm Extension,1970-01-01,2099-12-31,
148,0,med,Sodium Chloride Nasal,40080077,RxNorm,1970-01-01,2099-12-31,
118,0,med,Hydrocortisone,975125,RxNorm,1970-01-01,2099-12-31,
220,0,med,vancomycin,1707687,RxNorm,1970-01-01,2099-12-31,
244,0,med,Phenytoin Sodium (IV),4305903,SNOMED,1970-01-01,2099-12-31,
119,0,med,Amantadine,19087090,RxNorm,1970-01-01,2099-12-31,
544,0,med,Guaifenesin-CODEINE Phosphate,40221590,RxNorm,1970-01-01,2099-12-31,
149,0,med,Multivitamins W/minerals,35821119,UK Biobank,1970-01-01,2099-12-31,
221,0,med,Acetaminophen (Liquid),45876821,LOINC,1970-01-01,2099-12-31,
120,0,med,Vitamin D,19009405,RxNorm,1970-01-01,2099-12-31,
545,0,med,Promethazine,1153013,RxNorm,1970-01-01,2099-12-31,
245,0,med,Phenytoin (Suspension),40075267,RxNorm,1970-01-01,2099-12-31,
121,0,med,ALPRAZolam,36308044,LOINC,1970-01-01,2099-12-31,
150,0,med,Enoxaparin Sodium,40160947,RxNorm,1970-01-01,2099-12-31,
246,0,med,CefePIME,1748975,RxNorm,1970-01-01,2099-12-31,
222,0,med,Hydrocortisone Na Succ.,975125,RxNorm,1970-01-01,2099-12-31,
247,0,med,Gentamicin,45892419,RxNorm,1970-01-01,2099-12-31,
151,0,med,Ferrous Sulfate,4305901,SNOMED,1970-01-01,2099-12-31,
122,0,med,Albuterol 0.083% Neb Soln,19123989,RxNorm,1970-01-01,2099-12-31,
248,0,med,Clindamycin,997881,RxNorm,1970-01-01,2099-12-31,
223,0,med,Piperacillin-Tazobactam,46275426,RxNorm,1970-01-01,2099-12-31,
546,0,med,Dextromethorphan-Guaifenesin (Sugar Free),40036170,RxNorm,1970-01-01,2099-12-31,
224,0,med,Metoclopramide,906780,RxNorm,1970-01-01,2099-12-31,
249,0,med,Morphine SR (MS Contin),43289131,RxNorm Extension,1970-01-01,2099-12-31,
225,0,med,Erythromycin,1746940,RxNorm,1970-01-01,2099-12-31,
152,0,med,BuPROPion (Sustained Release),40015484,RxNorm,1970-01-01,2099-12-31,
123,0,med,Clobetasol Propionate 0.05% Cream,40164516,RxNorm,1970-01-01,2099-12-31,
153,0,med,irbesartan,1347384,RxNorm,1970-01-01,2099-12-31,
226,0,med,HydrALAZINE,1373928,RxNorm,1970-01-01,2099-12-31,
124,0,med,Ramipril,1334456,RxNorm,1970-01-01,2099-12-31,
547,0,med,Hydrocodone-Acetaminophen (5mg-325mg),44094258,RxNorm Extension,1970-01-01,2099-12-31,
125,0,med,LORazepam,36309566,LOINC,1970-01-01,2099-12-31,
250,0,med,MethylPREDNISolone Sodium Succ,1506270,RxNorm,1970-01-01,2099-12-31,
227,0,med,Acetylcysteine 20%,19108542,RxNorm,1970-01-01,2099-12-31,
154,0,med,Artificial Tears,4217989,SNOMED,1970-01-01,2099-12-31,
126,0,med,LamoTRIgine,705103,RxNorm,1970-01-01,2099-12-31,
548,0,med,Quetiapine Fumarate,766814,RxNorm,1970-01-01,2099-12-31,
228,0,med,AcetaZOLamide,929435,RxNorm,1970-01-01,2099-12-31,
549,0,med,Hyoscyamine,923672,RxNorm,1970-01-01,2099-12-31,
251,0,med,quiniDINE Gluconate E.R.,19095421,RxNorm,1970-01-01,2099-12-31,
229,0,med,Enalaprilat,1342001,RxNorm,1970-01-01,2099-12-31,
550,0,med,Maalox/Lidocaine,35630289,SNOMED,1970-01-01,2099-12-31,
230,0,med,Mannitol,994058,RxNorm,1970-01-01,2099-12-31,
252,0,med,Ciprofloxacin,1797513,RxNorm,1970-01-01,2099-12-31,
155,0,med,Fluticasone Propionate NASAL,42482221,RxNorm Extension,1970-01-01,2099-12-31,
231,0,med,Nystatin,922570,RxNorm,1970-01-01,2099-12-31,
156,0,med,CloNIDine,1398937,RxNorm,1970-01-01,2099-12-31,
551,0,med,Lidocaine Viscous 2%,43256268,RxNorm Extension,1970-01-01,2099-12-31,
157,0,med,Sucralfate,1036228,RxNorm,1970-01-01,2099-12-31,
232,0,med,Nitroglycerin Ointment  2%,40071543,RxNorm,1970-01-01,2099-12-31,
158,0,med,Nystatin-Triamcinolone Cream,40067735,RxNorm,1970-01-01,2099-12-31,
552,0,med,Sodium Chloride 3% Inhalation Soln,40686429,dm+d,1970-01-01,2099-12-31,
159,0,med,Hydrocerin,44934545,NDC,1970-01-01,2099-12-31,
233,0,med,Gentamicin 0.3% Ophth. Soln,35867988,RxNorm Extension,1970-01-01,2099-12-31,
160,0,med,Acyclovir,1703687,RxNorm,1970-01-01,2099-12-31,
553,0,med,NiCARdipine,1318137,RxNorm,1970-01-01,2099-12-31,
234,0,med,Valproic Acid,40237988,RxNorm,1970-01-01,2099-12-31,
161,0,med,Ciprofloxacin HCl,1797513,RxNorm,1970-01-01,2099-12-31,
554,0,med,Vasopressin,40500840,SNOMED,1970-01-01,2099-12-31,
555,0,med,Nitroglycerin,1361711,RxNorm,1970-01-01,2099-12-31,
162,0,med,Sacubitril-Valsartan (24mg-26mg),46275724,RxNorm,1970-01-01,2099-12-31,
556,0,med,Dexmedetomidine,19061088,RxNorm,1970-01-01,2099-12-31,
557,0,med,Heparin (IABP),36309243,LOINC,1970-01-01,2099-12-31,
558,0,med,Dextran 40 in NaCl,1592666,RxNorm,1970-01-01,2099-12-31,
